product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
DALYAN 2 SEAT SOFA,DALYAN 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Cleopatra was a fierce woman in our history. She was a force to be reckoned with and always had poise and elegance. The DALYAN 2 Seat-Sofa, a channel-tufted sofa that breathes elegance. Upholstered in synthetic leather and legs in matte lacquer, this 2 seat sofa will bring elegance and poise into any room it is in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/173/gallery/dalyan-2-seater-sofa-contemporary-design-1.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-2.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 76 cm | 29,9”<br>Height 82 cm | 32,3”<br>Seat Height 44 cm | 17,3”<br>Seat Depth 56 cm | 22”<div><br>MATERIALS</div><div>FABRIC Synthetic leather BB MOSS I - colour 40</div><div>LEGS In red matte lacquer.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/dalyan/2-seat-sofa/,28/04/2023,brabbu
MALAY 2 SEAT SOFA,MALAY 2 SEAT SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/02.jpg,https://www.brabbu.com/resources/images/products/180/gallery/03.jpg,https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat_2-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/malay/2-seat-sofa,28/04/2023,brabbu
MAYA 2 SEAT SOFA,MAYA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>





The Maya civilization had maize as one of the primary elements of their culture. Personified as a woman, Maya’s Maize God was the inspiration behind MAYA 2 Seat Sofa. With legs in matte aged brass, this yellow velvet 2 seat sofa has the sensual and delicate forms of the goddess, making it the perfect seating solution for an elegant living room set.





<br><p></p>			",https://www.brabbu.com/resources/images/products/181/gallery/maya-sofa-1-540x505.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-2-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 144 cm | 56,69”<br>Depth 75 cm | 29,52”<br>Height 83 cm | 32,68”<br>Seat Height 50 cm | 19,68”<br>Seat Depth 57 cm | 22,44”<br>Armrest Height 67 cm | 26,37”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 28</div><div><b></b>LEGS Matte aged brass.<b><p><i></i></p></b><br></div><div>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/maya/2-seat-sofa/,28/04/2023,brabbu
NAMIB 2 SEAT SOFA,NAMIB 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>





Namib desert is one of the oldest and largest deserts in the world and NAMIB 2 Seat Sofa pays tribute to it. This powerful fabric sofa is upholstered in satin cotton and has legs in high gloss black lacquered, embodying an invigorating strength. The NAMIB Mid-Century Modern 2 Seater will be the focal point in your modern home design.




<br><p></p>			",https://www.brabbu.com/resources/images/products/184/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,12”<br>Depth 80 cm | 31,49”<br>Height 160 cm | 62,99”<br>Seat Height 45 cm | 17,72”<br>Seat Depth 64 cm | 25,19”<br>Armrest Height 66 cm | 25,98”<div><br>MATERIALS</div><div>FABRIC Satin BB HANOI I 12 - YELLOW</div><div><b></b>LEGS In black high gloss lacquer.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 8,5 mts | 334,64” (Standard width 1,40mts | 55”)<br>COL 130,9 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/namib/2-seat-sofa/,28/04/2023,brabbu
NUKA 2 SEAT SOFA,NUKA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Nuka is a glacier in Alaska known for its sublime beauty. NUKA 2 Seat Sofa came to life inspired by this magnificent natural monument. Upholstered in velvet and legs in glossy gold leaf, this 2 seat sofa with a curved back will make any living room set or bedroom design look sleek and chic.



<br><p></p>			",https://www.brabbu.com/resources/images/products/185/gallery/1_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 67 cm | 26,37”<br>Height 82 cm | 32,28”<br>Seat Height 47 cm | 18,50”<br>Seat Depth 46 cm | 18,11”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS III - colour 20</div><div>LEGS In glossy gold leaf.</div><div>NAILS In gold polished.<p><b></b></p><b><p></p></b><br>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/nuka/2-seat-sofa/,28/04/2023,brabbu
OKA 2 SEAT SOFA,OKA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Taking inspiration from the interesting dialogues of the Bakaya people, whose word for “listen” is oka, our designers created OKA 2 Seat Sofa. This upholstered sofa in cotton velvet dazzles in its simplicity and will stand gracefully in a living room set. This brown 2 seat sofa will bring comfort to your modern contemporary home design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/186/gallery/oka-2-seat-sofa-1.jpg,https://www.brabbu.com/resources//images/products/186/gallery/previews/oka-2-seat-sofa-2.jpg,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        Width 140 cm | 55,11”<br>Depth 65 cm | 25,60”<br>Height 80 cm | 31,50”<br>Seat Height 47 cm | 18,50”<br>Seat Depth 57 cm | 22,44”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 8</div><div>LEGS Fully upholstered.<p><b></b></p><b><p></p></b></div><div><br>FABRIC / LEATHER REQUEST<br>COM 7 mts | 275,59” (Standard width 1,40mts | 55”)<br>COL 107,8 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/oka/2-seat-sofa/,28/04/2023,brabbu
TELLUS 2 SEAT SOFA,TELLUS 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



In Roman mythology, Tellus is the goddess of the Earth. TELLUS 2 Seat Sofa honours its deity aura. The twill fabric, nailhead trim and back legs in matte lacquered add subtle sophistication, making this beige 2 seat sofa an elegant product able to fit in any modern home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/285/gallery/tellus-2-seat-sofa-2-HR.jpg,https://www.brabbu.com/resources//images/products/285/gallery/previews/tellus-2-seat-sofa-1-HR.jpg,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 142 cm | 55,90”<br>Depth 70 cm | 27,55”<br>Height 82 cm | 32,28”<br>Seat Height 42 cm | 16,53”<br>Seat Depth 58 cm | 22,83”<br>Armrest Height 67 cm | 22,44”<div><br>MATERIALS</div><div>FABRIC Twill BB DARIEN II - colour 21</div><div>FRONT LEGS Covered in fabric</div><div>BACK LEGS In black matte lacquer.</div><div><b></b>NAILS In bronze renaissance.<br></div><div><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9 mts | 354,33” (Standard width 1,40mts | 55”)<br>COL 138,6 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/tellus/2-seat-sofa/,28/04/2023,brabbu
ZULU 2 SEAT SOFA,ZULU 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Zulu is the largest ethnic group in South Africa and the one who inspired the ZULU 2 Seat Sofa. Fully upholstered in cotton velvet, this button-tufted 2 seat sofa is full of personality, making it an unforgettable chair design whether the dining room decor it is placed in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/188/gallery/zulu-sofa-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 72 cm | 28,34”<br>Height 82 cm | 32,28”<br>Seat Height 44 cm | 17,32”<br>Seat Depth 55 cm | 21,65”<br><div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 30</div><div>LEGS Fully upholstered.<p><b></b></p><b><p></p></b><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9 mts | 354,33” (Standard width 1,40mts | 55”)<br>COL 138,6 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/zulu/2-seat-sofa/,28/04/2023,brabbu
BOHOL MODULAR SOFA,BOHOL MODULAR SOFA,upholstery,Sofas,"Bohol is the location of the famous Chocolate Hills, one of the Philippines' natural wonders. Inspired by this jewel of the Philippine islands, BOHOL Modular Sofa was created with the purpose to dazzle every modern interior. With a black lacquered recessed base, this contemporary modular sofa is the perfect choice to help maximise your living room space.",https://www.brabbu.com/resources/images/products/879/gallery/4.jpg,https://www.brabbu.com/resources/images/products/879/gallery/2.jpg,https://www.brabbu.com/resources/images/products/879/gallery/3.jpg,https://www.brabbu.com/resources/images/products/879/gallery/4.jpg,https://www.brabbu.com/resources/images/products/879/gallery/5.jpg,https://www.brabbu.com/resources/images/products/879/gallery/6.jpg,https://www.brabbu.com/resources/images/products/879/gallery/7.jpg,,,,https://www.youtube.com/embed/4X9R6ziAl1o?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/bohol-modular/sofa,28/04/2023,brabbu
BORNEO SOFA,BORNEO SOFA,upholstery,Sofas,"
				<p>









Borneo is the third-largest island in the world and the largest in Asia. Inspired by this amazing island, the BORNEO Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This modern velvet sofa will be the focal point of any living room design, being an excellent choice for an elegant and unique project.



 




 






 






<br></p>			",https://www.brabbu.com/resources/images/products/765/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width















298 cm | 117,32”
































<br>Depth







100 cm | 39,37”

















<b></b><div>Height

















90 cm | 35,43”






























<div>Seat Height















48 cm | 18,89”



 







 





 








 

</div><div>Seat Depth















68 cm | 26,77”























</div><div>Armrest Height















63 cm | 24,80”

















</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 



Velvet



</div><div>FABRIC REFERENCE 









BB MOSS IX Colour 27





</div></div><div>FEET&nbsp;Matte wengue stain.





</div><div><br></div><div>

<div>FABRIC NEEDED







10 mts | 393,70” (Standard width 1,40mts | 55”)












</div></div>                        ",https://www.brabbu.com/product/upholstery/borneo/sofa/,28/04/2023,brabbu
BOURBON SOFA,BOURBON SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/144/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/3_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/5_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/4_800x500_2_.jpg,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/upholstery/bourbon/sofa,28/04/2023,brabbu
COMO SOFA,COMO SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-4.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-2.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-3.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-4.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-5.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-6.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-7.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/como/sofa,28/04/2023,brabbu
DAKOTA SOFA,DAKOTA SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-5.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-2.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-3.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-4.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-5.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-6.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-7.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-8.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/dakota/sofa,28/04/2023,brabbu
GEORGE SOFA,GEORGE SOFA,upholstery,Sofas,"



GEORGE sofa is a time travel to King George Island, where the first church of Antarctica was proudly raised. This island is the largest of the South Shetland Islands and this modern velvet sofa with a base in aged brushed matte brass is a celebration of history through a distinctive design.



<br>",https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/GEORGE-SOFA-1.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-2.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-4.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-5.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-6.jpg,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/george/sofa,28/04/2023,brabbu
HERA ROUND THREE SOFA,HERA ROUND THREE SOFA,upholstery,Sofas,"
				<p>

Inspired by the iconic Hera Temple, the HERA Three Round Sofa brings ancient Greek characters to modern spaces. This contemporary three-seater round sofa is perfect for a living room setting, be it a contemporary or modern design. Fully upholstered in twill, the HERA Three Round Sofa is the right choice to create a modern contemporary vibe.



 






<br></p>			",https://www.brabbu.com/resources/images/products/762/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width









443 cm | 174,40”
























<br>Depth

240 cm | 94,48”











<b></b><div>Height











85 cm | 36,46”






















<div>Seat Height









49 cm | 19,29”





 





 








 

</div><div>Seat Depth









60 cm | 23,62”

















</div><div>Armrest Height









85 cm | 36,46”











</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 

Twill

</div><div>FABRIC REFERENCE 





Darian II Colour 31</div></div><div><br></div><div>

<div>FABRIC NEEDED

42 mts | 1653,54” (Standard width 1,40mts | 55”)






</div></div>                        ",https://www.brabbu.com/product/upholstery/hera-round-three/sofa/,28/04/2023,brabbu
HERA ROUND TWO SOFA,HERA ROUND TWO SOFA,upholstery,Sofas,"
				<p>

Drawing inspiration from the iconic Hera Temple, the HERA Two Round Sofa brings ancient Greek characters to modern spaces. This contemporary two-seater round sofa is perfect for a living room setting, becoming the accent furniture item that will elevate any style. Fully upholstered in twill, the HERA Two Round Sofa will set the design tone for every living room it is in.

<br></p>			",https://www.brabbu.com/resources/images/products/771/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width







381 cm | 174,40”











































<br>Depth







157 cm | 94,48”



























<b></b><div>Height







85 cm | 36,46”



</div><div>Seat Height&nbsp;49 cm | 19,29”</div><div>Seat Depth&nbsp;60 cm | 23,62”






</div><div>Armrest Height&nbsp;85 cm | 36,46”





</div><div>&nbsp;</div><div><br><div><div>MATERIALS</div><div></div>FABRIC&nbsp;Twill



</div></div><div>FABRIC REFERENCE&nbsp;Darian II Colour 31



</div><div><br></div><div>FABRIC NEEDED

37 mts | 1465” (Standard width 1,40mts | 55”)





</div>                        ",https://www.brabbu.com/product/upholstery/hera-round-two/sofa/,28/04/2023,brabbu
HERMES SOFA,HERMES SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/6_800x500.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/upholstery/hermes/sofa,28/04/2023,brabbu
,,upholstery,Sofas,"





The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Sofa portrays that rough landscape softened by the tufted cotton velvet. This impressive modern living room sofa upholstered in velvet has legs in matte lacquer, giving a modern flair to the classic chesterfield sofa.




<br>",,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_10_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_11_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/4_540x505.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_12_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_13_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_14_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/540%204.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/upholstery/maree/sofa,28/04/2023,brabbu
MAREE II SOFA,MAREE II SOFA,upholstery,Sofas,"
				<p>

















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE II Sofa portrays that rough landscape softened by the tufted velvet. The MAREE II is a fully upholstered velvet sofa, making it the perfect addition to a modern living room setting. The MAREE Velvet Sofa is designed to give a modern flair to the classic chesterfield sofa.

















<br></p>			",https://www.brabbu.com/resources/images/products/753/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/753/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 



265


 cm | 

 



104,33”






<br>Depth 

97

cm | 





38,18”




<br>Height 



86


 cm | 

 



33,85”



<div>Seat Heigh 



43

cm | 





16,92”

 

</div><div>Seat Depth 

70

cm | 



27,55”

</div><div>Armrest Height 



76


cm | 



29,92”


&nbsp;<br><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC 

Velvet

</div><div>FABRIC REFERENCE 



MOSS VIII 13



</div><div>FABRIC NEEDED 





16 mts | 629,92” (Standard width 1,40mts | 55”)





</div><div>FOOTER&nbsp;Upholstered



</div>

<p></p></div>                        ",https://www.brabbu.com/product/upholstery/maree-ii/sofa/,28/04/2023,brabbu
NAU SOFA,NAU SOFA,upholstery,Sofas,,https://www.brabbu.com/resources/images/products/151/gallery/1.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/upholstery/nau/sofa,28/04/2023,brabbu
OREAS SOFA,OREAS SOFA,upholstery,Sofas,"
				<p></p><p></p>



According to Greek mythology, Oreas is the God of the mountains. OREAS Sofa pays tribute to it; this channel-tufted sofa is fully upholstered in soft cotton velvet. With a modern contemporary design, this blue living room sofa will be the focal point in your living room design. The OREAS Sofa will elevate any room design it is set in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/169/gallery/oreas-sofa.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-3.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.brabbu.com/resources//images/products/169/gallery/previews/oreas-sofa-2.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,In Stock,"
                        DIMENSIONS<br>Width 225 cm | 88,6”<br>Depth 100 cm | 39,4”<br>Height 84 cm | 31,1”<br>Seat Height 35 cm | 13,8”<br>Seat Depth 76 cm | 29,9”<div>Arm Height&nbsp;65 cm | 25,6”<br><br>MATERIALS</div><div><b></b><b></b>FABRIC Cotton velvet BB MOSS I - colour 47</div><div>LEGS Fully upholstered.<b></b><br><br>FABRIC / LEATHER REQUEST<br></div><div>COM 13 mts | 511,81” (Standard width 1,40mts | 55”)<br>COL 200,2 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/oreas/sofa/,28/04/2023,brabbu
